event_id,user_id,session_id,timestamp,query_text,query_length,search_variant,result_count,latency_ms,top_result_similarity_score
SU00040_6_SESS_U00040_6_0_0,U00040,SESS_U00040_6_0,2026-06-07 21:25:00,camp stove under 50 dollars,5,ai_semantic,8,211.6,0.6337000131607056
SU00040_6_SESS_U00040_6_0_1,U00040,SESS_U00040_6_0,2026-06-07 20:27:00,heavy-duty cooler,2,ai_semantic,8,130.9,0.8988000154495239
SU00051_6_SESS_U00051_6_0_0,U00051,SESS_U00051_6_0,2026-06-07 13:09:00,portable webcma for rain,4,ai_semantic,8,168.4,0.38359999656677246
SU00051_6_SESS_U00051_6_0_1,U00051,SESS_U00051_6_0,2026-06-07 09:52:00,best steel knife set for hiking,6,ai_semantic,8,125.3,0.5590999722480774
SU00051_6_SESS_U00051_6_0_2,U00051,SESS_U00051_6_0,2026-06-07 22:47:00,dishwasher-safe knife set for winter,5,ai_semantic,8,166.8,0.7434999942779541
SU00053_6_SESS_U00053_6_0_0,U00053,SESS_U00053_6_0,2026-06-07 15:09:00,webcam noise-cancellnig,2,ai_semantic,8,254.7,0.8205000162124634
SU00053_6_SESS_U00053_6_0_1,U00053,SESS_U00053_6_0,2026-06-07 22:04:00,somthing for camping,3,ai_semantic,8,135.5,0.4957999885082245
SU00053_6_SESS_U00053_6_1_0,U00053,SESS_U00053_6_1,2026-06-07 10:28:00,coffee maker under 50 dollars,5,ai_semantic,8,186.6,0.4555000066757202
SU00054_6_SESS_U00054_6_0_0,U00054,SESS_U00054_6_0,2026-06-07 14:15:00,earbuds rechargealbe,2,ai_semantic,8,190.9,0.7752000093460083
SU00058_6_SESS_U00058_6_0_0,U00058,SESS_U00058_6_0,2026-06-07 11:52:00,chepa journal,2,ai_semantic,8,200.2,0.4823000133037567
SU00058_6_SESS_U00058_6_1_0,U00058,SESS_U00058_6_1,2026-06-07 17:41:00,gift knife set,3,ai_semantic,8,235.8,0.6309000253677368
SU00059_6_SESS_U00059_6_0_0,U00059,SESS_U00059_6_0,2026-06-07 08:35:00,flecee-lined beanie,2,legacy,5,108.0,0.491
SU00084_6_SESS_U00084_6_0_0,U00084,SESS_U00084_6_0,2026-06-07 09:51:00,bluetooth webcam,2,ai_semantic,8,191.4,0.7996000051498413
SU00084_6_SESS_U00084_6_1_0,U00084,SESS_U00084_6_1,2026-06-07 14:12:00,best juornal for rain,4,ai_semantic,8,161.0,0.44920000433921814
SU00084_6_SESS_U00084_6_1_1,U00084,SESS_U00084_6_1,2026-06-07 15:48:00,thermal leggings wram,3,ai_semantic,8,223.9,0.8256999850273132
SU00088_6_SESS_U00088_6_0_0,U00088,SESS_U00088_6_0,2026-06-07 15:39:00,sleeping bag,2,legacy,7,108.0,0.5799
SU00088_6_SESS_U00088_6_0_1,U00088,SESS_U00088_6_0,2026-06-07 19:45:00,charging cbale,2,legacy,6,94.9,0.4997
SU00088_6_SESS_U00088_6_1_0,U00088,SESS_U00088_6_1,2026-06-07 19:43:00,foldable camp stove for gym,5,legacy,8,42.0,0.5976
SU00092_6_SESS_U00092_6_0_0,U00092,SESS_U00092_6_0,2026-06-07 22:48:00,hoodie under 50 dollars,4,legacy,7,103.9,0.4918
SU00101_6_SESS_U00101_6_0_0,U00101,SESS_U00101_6_0,2026-06-07 17:43:00,portable sleeping bag,3,legacy,8,115.9,0.5536
SU00101_6_SESS_U00101_6_0_1,U00101,SESS_U00101_6_0,2026-06-07 07:18:00,somthing for hiking,3,legacy,8,49.2,0.5825
SU00104_6_SESS_U00104_6_0_0,U00104,SESS_U00104_6_0,2026-06-07 12:00:00,fleece pullover under 50 dollars,5,ai_semantic,8,176.8,0.7441999912261963
SU00105_6_SESS_U00105_6_0_0,U00105,SESS_U00105_6_0,2026-06-07 10:33:00,sweater under 50 dollars,4,ai_semantic,8,197.8,0.5741000175476074
SU00105_6_SESS_U00105_6_0_1,U00105,SESS_U00105_6_0,2026-06-07 07:58:00,gift hammock,2,ai_semantic,8,159.9,0.7508000135421753
SU00106_6_SESS_U00106_6_0_0,U00106,SESS_U00106_6_0,2026-06-07 13:42:00,jacket,1,ai_semantic,8,195.2,0.6549000144004822
SU00107_6_SESS_U00107_6_0_0,U00107,SESS_U00107_6_0,2026-06-07 19:54:00,earbuds under 50 dollars,4,legacy,6,74.9,0.5941
SU00107_6_SESS_U00107_6_1_0,U00107,SESS_U00107_6_1,2026-06-07 13:18:00,hammock ultrlaight,2,legacy,7,124.1,0.5877
SU00107_6_SESS_U00107_6_1_1,U00107,SESS_U00107_6_1,2026-06-07 20:53:00,earbuds comapct,2,legacy,6,114.0,0.5023
SU00109_6_SESS_U00109_6_0_0,U00109,SESS_U00109_6_0,2026-06-07 08:49:00,best toaster for winter,4,legacy,8,109.2,0.5918
SU00109_6_SESS_U00109_6_0_1,U00109,SESS_U00109_6_0,2026-06-07 13:23:00,gift cookware set,3,legacy,8,94.8,0.5822
SU00109_6_SESS_U00109_6_0_2,U00109,SESS_U00109_6_0,2026-06-07 08:42:00,cheap loafers,2,legacy,6,116.0,0.5365
SU00110_6_SESS_U00110_6_0_0,U00110,SESS_U00110_6_0,2026-06-07 21:45:00,loafers,1,legacy,6,87.9,0.5702
SU00112_6_SESS_U00112_6_0_0,U00112,SESS_U00112_6_0,2026-06-07 09:10:00,best cleats for hiking,4,legacy,8,99.3,0.5642
SU00114_6_SESS_U00114_6_0_0,U00114,SESS_U00114_6_0,2026-06-07 20:42:00,high-top running shoes,3,legacy,8,117.9,0.5859
SU00117_6_SESS_U00117_6_0_0,U00117,SESS_U00117_6_0,2026-06-07 17:00:00,hoodie,1,ai_semantic,8,179.2,0.6793000102043152
SU00117_6_SESS_U00117_6_0_1,U00117,SESS_U00117_6_0,2026-06-07 18:13:00,gift desk ornament,3,ai_semantic,8,187.4,0.7340999841690063
SU00117_6_SESS_U00117_6_0_2,U00117,SESS_U00117_6_0,2026-06-07 20:34:00,somthing for camping,3,ai_semantic,8,163.9,0.4957999885082245
SU00117_6_SESS_U00117_6_1_0,U00117,SESS_U00117_6_1,2026-06-07 22:31:00,handmade journal,2,ai_semantic,8,182.9,0.8457000255584717
SU00119_6_SESS_U00119_6_0_0,U00119,SESS_U00119_6_0,2026-06-07 09:39:00,gfit charging cable,3,legacy,6,66.8,0.5422
SU00119_6_SESS_U00119_6_0_1,U00119,SESS_U00119_6_0,2026-06-07 17:49:00,noise-cancelling earbuds,2,legacy,8,73.3,0.52
SU00121_6_SESS_U00121_6_0_0,U00121,SESS_U00121_6_0,2026-06-07 15:53:00,rechargeable webcam for winter,4,ai_semantic,8,168.4,0.7111999988555908
SU00121_6_SESS_U00121_6_0_1,U00121,SESS_U00121_6_0,2026-06-07 22:31:00,gift mug,2,ai_semantic,8,179.7,0.6347000002861023
SU00122_6_SESS_U00122_6_0_0,U00122,SESS_U00122_6_0,2026-06-07 09:58:00,cheap thermal leggings,3,ai_semantic,8,212.0,0.8338000178337097
SU00122_6_SESS_U00122_6_0_1,U00122,SESS_U00122_6_0,2026-06-07 21:52:00,hammock under 50 dollars,4,ai_semantic,8,150.8,0.7077000141143799
SU00122_6_SESS_U00122_6_0_2,U00122,SESS_U00122_6_0,2026-06-07 12:03:00,cheap hoodie,2,ai_semantic,8,224.5,0.6844000220298767
SU00126_6_SESS_U00126_6_0_0,U00126,SESS_U00126_6_0,2026-06-07 08:26:00,cheap mug,2,ai_semantic,8,189.0,0.6538000106811523
SU00126_6_SESS_U00126_6_0_1,U00126,SESS_U00126_6_0,2026-06-07 11:41:00,somthing for a gift,4,ai_semantic,8,199.9,0.38440001010894775
SU00129_6_SESS_U00129_6_0_0,U00129,SESS_U00129_6_0,2026-06-07 11:10:00,somthing for hiking,3,ai_semantic,8,178.3,0.5105999708175659
SU00132_6_SESS_U00132_6_0_0,U00132,SESS_U00132_6_0,2026-06-07 22:07:00,somthing for gym,3,ai_semantic,8,207.8,0.29350000619888306
SU00132_6_SESS_U00132_6_0_1,U00132,SESS_U00132_6_0,2026-06-07 17:58:00,gift candle,2,ai_semantic,8,217.0,0.6509000062942505
SU00134_6_SESS_U00134_6_0_0,U00134,SESS_U00134_6_0,2026-06-07 19:29:00,running shoes under 50 dollars,5,legacy,8,77.3,0.5992
SU00136_6_SESS_U00136_6_0_0,U00136,SESS_U00136_6_0,2026-06-07 16:19:00,best hiking boots for travel,5,legacy,8,82.5,0.5954
SU00138_6_SESS_U00138_6_0_0,U00138,SESS_U00138_6_0,2026-06-07 22:24:00,windproof thermal leggings,3,ai_semantic,8,187.3,0.9459999799728394
SU00142_6_SESS_U00142_6_0_0,U00142,SESS_U00142_6_0,2026-06-07 14:53:00,gift mug,2,legacy,8,53.1,0.5733
SU00143_6_SESS_U00143_6_0_0,U00143,SESS_U00143_6_0,2026-06-07 14:03:00,somthing for camping,3,legacy,8,111.1,0.596
SU00143_6_SESS_U00143_6_1_0,U00143,SESS_U00143_6_1,2026-06-07 16:02:00,somthing for my mom,4,legacy,8,120.4,0.5968
SU00143_6_SESS_U00143_6_1_1,U00143,SESS_U00143_6_1,2026-06-07 17:16:00,charging cable wireless,3,legacy,8,85.2,0.5839
SU00145_6_SESS_U00145_6_0_0,U00145,SESS_U00145_6_0,2026-06-07 08:09:00,moisture-wicking hoodie,2,legacy,8,51.2,0.5973
SU00145_6_SESS_U00145_6_0_1,U00145,SESS_U00145_6_0,2026-06-07 12:17:00,compact headphones for a gift,5,legacy,8,75.0,0.5909
SU00147_6_SESS_U00147_6_0_0,U00147,SESS_U00147_6_0,2026-06-07 17:59:00,cleats ligthweight,2,ai_semantic,8,167.1,0.6933000087738037
SU00152_6_SESS_U00152_6_0_0,U00152,SESS_U00152_6_0,2026-06-07 20:11:00,webcam compatc,2,legacy,6,129.9,0.5909
SU00152_6_SESS_U00152_6_0_1,U00152,SESS_U00152_6_0,2026-06-07 21:32:00,headphones under 50 dollars,4,legacy,6,114.8,0.5777
SU00155_6_SESS_U00155_6_0_0,U00155,SESS_U00155_6_0,2026-06-07 11:55:00,noise-cancelling headphones,2,ai_semantic,8,250.2,0.8234000205993652
SU00155_6_SESS_U00155_6_0_1,U00155,SESS_U00155_6_0,2026-06-07 21:03:00,best sleeping bag for the office,6,ai_semantic,8,205.2,0.7077000141143799
SU00161_6_SESS_U00161_6_0_0,U00161,SESS_U00161_6_0,2026-06-07 12:12:00,cheap loafers,2,ai_semantic,8,187.7,0.7091000080108643
SU00161_6_SESS_U00161_6_0_1,U00161,SESS_U00161_6_0,2026-06-07 20:00:00,headlamp under 50 dollars,4,ai_semantic,8,191.5,0.6639999747276306
SU00162_6_SESS_U00162_6_0_0,U00162,SESS_U00162_6_0,2026-06-07 22:37:00,best beanie for the office,5,ai_semantic,8,193.4,0.7146999835968018
SU00162_6_SESS_U00162_6_0_1,U00162,SESS_U00162_6_0,2026-06-07 20:06:00,electric mixing bowl for hiking,5,ai_semantic,8,146.9,0.6098999977111816
SU00163_6_SESS_U00163_6_0_0,U00163,SESS_U00163_6_0,2026-06-07 15:17:00,compact tent for rani,4,ai_semantic,8,170.0,0.6729000210762024
SU00165_6_SESS_U00165_6_0_0,U00165,SESS_U00165_6_0,2026-06-07 07:58:00,somthing for a gift,4,legacy,8,54.1,0.5924
SU00170_6_SESS_U00170_6_0_0,U00170,SESS_U00170_6_0,2026-06-07 09:19:00,somthing for rain,3,legacy,8,137.0,0.5507
SU00170_6_SESS_U00170_6_0_1,U00170,SESS_U00170_6_0,2026-06-07 18:14:00,hammock,1,legacy,7,97.0,0.5843
SU00170_6_SESS_U00170_6_0_2,U00170,SESS_U00170_6_0,2026-06-07 13:57:00,hoodie under 50 dollars,4,legacy,7,131.8,0.5443
SU00173_6_SESS_U00173_6_0_0,U00173,SESS_U00173_6_0,2026-06-07 07:59:00,gift photo frame,3,ai_semantic,8,201.5,0.6269000172615051
SU00181_6_SESS_U00181_6_0_0,U00181,SESS_U00181_6_0,2026-06-07 15:14:00,gift candle,2,ai_semantic,8,200.6,0.6509000062942505
SU00181_6_SESS_U00181_6_0_1,U00181,SESS_U00181_6_0,2026-06-07 21:30:00,cheap keychain,2,ai_semantic,8,173.6,0.7838000059127808
SU00192_6_SESS_U00192_6_0_0,U00192,SESS_U00192_6_0,2026-06-07 21:32:00,cheap headphones,2,legacy,6,66.8,0.574
SU00193_6_SESS_U00193_6_0_0,U00193,SESS_U00193_6_0,2026-06-07 21:19:00,dishwasher-safe blender,2,legacy,8,69.3,0.5982
SU00197_6_SESS_U00197_6_0_0,U00197,SESS_U00197_6_0,2026-06-07 09:53:00,journal,1,legacy,6,79.0,0.5086
SU00202_6_SESS_U00202_6_0_0,U00202,SESS_U00202_6_0,2026-06-07 18:32:00,gift rain coat,3,legacy,8,109.1,0.5949
SU00207_6_SESS_U00207_6_0_0,U00207,SESS_U00207_6_0,2026-06-07 14:47:00,best keychain for hiking,4,legacy,8,100.0,0.5867
SU00207_6_SESS_U00207_6_0_1,U00207,SESS_U00207_6_0,2026-06-07 15:11:00,chaep cleats,2,legacy,7,87.8,0.5868
SU00208_6_SESS_U00208_6_0_0,U00208,SESS_U00208_6_0,2026-06-07 11:29:00,cheap knife set,3,ai_semantic,8,154.5,0.678600013256073
SU00208_6_SESS_U00208_6_0_1,U00208,SESS_U00208_6_0,2026-06-07 12:07:00,best photo frame for a gift,6,ai_semantic,8,143.2,0.6934000253677368
SU00210_6_SESS_U00210_6_0_0,U00210,SESS_U00210_6_0,2026-06-07 14:33:00,cheap sneakers,2,ai_semantic,8,172.9,0.6583999991416931
SU00210_6_SESS_U00210_6_0_1,U00210,SESS_U00210_6_0,2026-06-07 22:20:00,breathable sneakers for my mom,5,ai_semantic,8,183.9,0.7138000130653381
SU00213_6_SESS_U00213_6_0_0,U00213,SESS_U00213_6_0,2026-06-07 13:38:00,ultralight hammock,2,ai_semantic,8,186.0,0.8942999839782715
SU00213_6_SESS_U00213_6_1_0,U00213,SESS_U00213_6_1,2026-06-07 08:25:00,cheap earbuds,2,ai_semantic,8,192.4,0.7153000235557556
SU00213_6_SESS_U00213_6_1_1,U00213,SESS_U00213_6_1,2026-06-07 09:34:00,somthing for camping,3,ai_semantic,8,150.3,0.4957999885082245
SU00221_6_SESS_U00221_6_0_0,U00221,SESS_U00221_6_0,2026-06-07 09:52:00,photo frame handmdae,3,ai_semantic,8,215.0,0.6926000118255615
SU00221_6_SESS_U00221_6_1_0,U00221,SESS_U00221_6_1,2026-06-07 10:36:00,gitf speaker,2,ai_semantic,8,170.3,0.4120999872684479
SU00221_6_SESS_U00221_6_1_1,U00221,SESS_U00221_6_1,2026-06-07 17:55:00,portable earbuds,2,ai_semantic,8,163.0,0.8671000003814697
SU00222_6_SESS_U00222_6_0_0,U00222,SESS_U00222_6_0,2026-06-07 17:51:00,soft jacket for camping,4,legacy,8,84.3,0.5462
SU00224_6_SESS_U00224_6_0_0,U00224,SESS_U00224_6_0,2026-06-07 12:33:00,somthing for hiking,3,ai_semantic,8,143.0,0.5105999708175659
SU00228_6_SESS_U00228_6_0_0,U00228,SESS_U00228_6_0,2026-06-07 18:07:00,gift earbuds,2,legacy,8,76.8,0.5947
SU00228_6_SESS_U00228_6_0_1,U00228,SESS_U00228_6_0,2026-06-07 17:55:00,gift hammock,2,legacy,8,72.5,0.5819
SU00233_6_SESS_U00233_6_0_0,U00233,SESS_U00233_6_0,2026-06-07 09:58:00,foladble tent for hiking,4,legacy,8,126.6,0.5874
SU00233_6_SESS_U00233_6_0_1,U00233,SESS_U00233_6_0,2026-06-07 11:47:00,hiking boots slpi-on,3,legacy,8,69.4,0.5388
SU00237_6_SESS_U00237_6_0_0,U00237,SESS_U00237_6_0,2026-06-07 20:56:00,best sleeping bag for travel,5,legacy,8,70.1,0.5834
SU00240_6_SESS_U00240_6_0_0,U00240,SESS_U00240_6_0,2026-06-07 17:40:00,best earubds for the office,5,legacy,8,99.4,0.5808
SU00241_6_SESS_U00241_6_0_0,U00241,SESS_U00241_6_0,2026-06-07 19:59:00,fleece-lined fleece pullover for the office,6,legacy,8,63.9,0.5944
SU00241_6_SESS_U00241_6_0_1,U00241,SESS_U00241_6_0,2026-06-07 19:50:00,winter boots,2,legacy,8,93.8,0.4757
SU00242_6_SESS_U00242_6_0_0,U00242,SESS_U00242_6_0,2026-06-07 12:56:00,journal rutsic,2,ai_semantic,8,145.9,0.5059999823570251
SU00242_6_SESS_U00242_6_0_1,U00242,SESS_U00242_6_0,2026-06-07 19:05:00,cheap speaker,2,ai_semantic,8,138.4,0.6797000169754028
SU00245_6_SESS_U00245_6_0_0,U00245,SESS_U00245_6_0,2026-06-07 17:49:00,stainless steel coffee maker for travel,6,legacy,8,116.5,0.5504
SU00245_6_SESS_U00245_6_0_1,U00245,SESS_U00245_6_0,2026-06-07 20:26:00,insulated tent for rain,4,legacy,8,111.7,0.5967
SU00248_6_SESS_U00248_6_0_0,U00248,SESS_U00248_6_0,2026-06-07 13:02:00,elegant desk ornament for rain,5,ai_semantic,8,166.1,0.6561999917030334
SU00250_6_SESS_U00250_6_0_0,U00250,SESS_U00250_6_0,2026-06-07 09:42:00,hammock under 50 dollars,4,ai_semantic,8,118.3,0.7077000141143799
SU00251_6_SESS_U00251_6_0_0,U00251,SESS_U00251_6_0,2026-06-07 22:22:00,candle engarved,2,ai_semantic,8,175.8,0.6100999712944031
SU00255_6_SESS_U00255_6_0_0,U00255,SESS_U00255_6_0,2026-06-07 21:46:00,hiking boots,2,ai_semantic,8,127.5,0.7730000019073486
SU00259_6_SESS_U00259_6_0_0,U00259,SESS_U00259_6_0,2026-06-07 22:55:00,toaster elcetric,2,legacy,4,66.9,0.5446
SU00259_6_SESS_U00259_6_0_1,U00259,SESS_U00259_6_0,2026-06-07 18:20:00,backpack under 50 dollasr,4,legacy,6,70.3,0.5408
SU00259_6_SESS_U00259_6_0_2,U00259,SESS_U00259_6_0,2026-06-07 11:29:00,somthign for the office,4,legacy,8,52.0,0.5574
SU00259_6_SESS_U00259_6_1_0,U00259,SESS_U00259_6_1,2026-06-07 11:38:00,somthing for rain,3,legacy,8,89.5,0.5851
SU00262_6_SESS_U00262_6_0_0,U00262,SESS_U00262_6_0,2026-06-07 12:20:00,smartwatch noies-cancelling,2,legacy,5,108.2,0.5011
SU00264_6_SESS_U00264_6_0_0,U00264,SESS_U00264_6_0,2026-06-07 16:19:00,keychain,1,legacy,6,109.2,0.5051
SU00264_6_SESS_U00264_6_0_1,U00264,SESS_U00264_6_0,2026-06-07 07:37:00,gift air fryer,3,legacy,8,87.6,0.5708
SU00264_6_SESS_U00264_6_0_2,U00264,SESS_U00264_6_0,2026-06-07 16:25:00,hiking boots under 50 dollars,5,legacy,8,86.5,0.5626
SU00265_6_SESS_U00265_6_0_0,U00265,SESS_U00265_6_0,2026-06-07 07:54:00,noise-cancelling smartwatch,2,legacy,8,108.8,0.5466
SU00265_6_SESS_U00265_6_0_1,U00265,SESS_U00265_6_0,2026-06-07 20:14:00,noise-cancelling smartwatch for gym,4,legacy,8,57.2,0.4948
SU00265_6_SESS_U00265_6_1_0,U00265,SESS_U00265_6_1,2026-06-07 15:47:00,somthing for my mom,4,legacy,8,89.2,0.5845
SU00265_6_SESS_U00265_6_1_1,U00265,SESS_U00265_6_1,2026-06-07 22:51:00,running shoes,2,legacy,8,77.6,0.564
SU00271_6_SESS_U00271_6_0_0,U00271,SESS_U00271_6_0,2026-06-07 13:11:00,portable eabruds for a gift,5,ai_semantic,8,169.0,0.48260000348091125
SU00271_6_SESS_U00271_6_0_1,U00271,SESS_U00271_6_0,2026-06-07 13:28:00,best gift box set for my mom,7,ai_semantic,8,208.4,0.701200008392334
SU00274_6_SESS_U00274_6_0_0,U00274,SESS_U00274_6_0,2026-06-07 19:24:00,cheap webcam,2,legacy,6,115.4,0.5574
SU00274_6_SESS_U00274_6_0_1,U00274,SESS_U00274_6_0,2026-06-07 08:20:00,heavy-duty cooler,2,legacy,8,68.6,0.5989
SU00274_6_SESS_U00274_6_1_0,U00274,SESS_U00274_6_1,2026-06-07 19:35:00,cheap coffee maker,3,legacy,5,90.0,0.5942
SU00277_6_SESS_U00277_6_0_0,U00277,SESS_U00277_6_0,2026-06-07 16:47:00,best fleece pullover for hiking,5,legacy,8,104.0,0.5905
SU00277_6_SESS_U00277_6_0_1,U00277,SESS_U00277_6_0,2026-06-07 08:36:00,gift box set mniimalist,4,legacy,8,78.8,0.5029
SU00280_6_SESS_U00280_6_0_0,U00280,SESS_U00280_6_0,2026-06-07 10:12:00,warm hoodie for my mom,5,legacy,8,88.5,0.5356
SU00280_6_SESS_U00280_6_0_1,U00280,SESS_U00280_6_0,2026-06-07 21:04:00,camp stove weatherrpoof,3,legacy,6,113.6,0.5823
SU00280_6_SESS_U00280_6_1_0,U00280,SESS_U00280_6_1,2026-06-07 07:30:00,hammock under 50 dollars,4,legacy,7,135.9,0.5784
SU00285_6_SESS_U00285_6_0_0,U00285,SESS_U00285_6_0,2026-06-07 07:58:00,keychain,1,ai_semantic,8,162.5,0.8173999786376953
SU00286_6_SESS_U00286_6_0_0,U00286,SESS_U00286_6_0,2026-06-07 22:03:00,cheap charging cable,3,ai_semantic,8,170.2,0.650600016117096
SU00288_6_SESS_U00288_6_0_0,U00288,SESS_U00288_6_0,2026-06-07 08:13:00,compact blender,2,legacy,8,93.6,0.5622
SU00288_6_SESS_U00288_6_0_1,U00288,SESS_U00288_6_0,2026-06-07 11:32:00,fleece pullover,2,legacy,7,57.7,0.5887
SU00290_6_SESS_U00290_6_0_0,U00290,SESS_U00290_6_0,2026-06-07 16:22:00,somthing for my mom,4,legacy,8,107.2,0.5099
SU00290_6_SESS_U00290_6_0_1,U00290,SESS_U00290_6_0,2026-06-07 22:29:00,sneakers braethable,2,legacy,7,82.0,0.5854
SU00292_6_SESS_U00292_6_0_0,U00292,SESS_U00292_6_0,2026-06-07 12:17:00,high-top running shoes for rain,5,legacy,8,118.7,0.5746
SU00294_6_SESS_U00294_6_0_0,U00294,SESS_U00294_6_0,2026-06-07 07:45:00,best mug for travel,4,legacy,8,94.5,0.5909
SU00298_6_SESS_U00298_6_0_0,U00298,SESS_U00298_6_0,2026-06-07 14:24:00,thermal leggings sotf,3,legacy,7,110.1,0.5951
SU00298_6_SESS_U00298_6_0_1,U00298,SESS_U00298_6_0,2026-06-07 17:37:00,rain coat under 50 dollars,5,legacy,6,78.0,0.5305
SU00298_6_SESS_U00298_6_1_0,U00298,SESS_U00298_6_1,2026-06-07 08:38:00,dishwashe-rsafe air fryer for the office,6,legacy,8,81.9,0.5897
SU00306_6_SESS_U00306_6_0_0,U00306,SESS_U00306_6_0,2026-06-07 21:57:00,foldabel headlamp for my mom,5,ai_semantic,8,166.9,0.6506999731063843
SU00313_6_SESS_U00313_6_0_0,U00313,SESS_U00313_6_0,2026-06-07 19:50:00,bset earbuds for winter,4,ai_semantic,8,178.5,0.5759999752044678
SU00313_6_SESS_U00313_6_0_1,U00313,SESS_U00313_6_0,2026-06-07 09:30:00,cooler under 50 dollars,4,ai_semantic,8,146.4,0.5360000133514404
SU00316_6_SESS_U00316_6_0_0,U00316,SESS_U00316_6_0,2026-06-07 10:11:00,steel knife set under 50 dollars,6,legacy,8,97.7,0.5902
SU00321_6_SESS_U00321_6_0_0,U00321,SESS_U00321_6_0,2026-06-07 10:49:00,somthing for hiking,3,ai_semantic,8,184.3,0.5105999708175659
SU00326_6_SESS_U00326_6_0_0,U00326,SESS_U00326_6_0,2026-06-07 21:38:00,cheap webcam,2,ai_semantic,8,95.5,0.6915000081062317
SU00326_6_SESS_U00326_6_0_1,U00326,SESS_U00326_6_0,2026-06-07 09:27:00,gift power bank,3,ai_semantic,8,188.1,0.6348000168800354
SU00327_6_SESS_U00327_6_0_0,U00327,SESS_U00327_6_0,2026-06-07 13:45:00,hiking boots under 50 dollars,5,legacy,8,128.7,0.4737
SU00330_6_SESS_U00330_6_0_0,U00330,SESS_U00330_6_0,2026-06-07 19:54:00,thermal leggings,2,ai_semantic,8,234.3,0.8860999941825867
SU00331_6_SESS_U00331_6_0_0,U00331,SESS_U00331_6_0,2026-06-07 14:22:00,cheap cookware set,3,legacy,8,121.3,0.573
SU00331_6_SESS_U00331_6_0_1,U00331,SESS_U00331_6_0,2026-06-07 14:30:00,best air fryer for hiking,5,legacy,8,78.0,0.5131
SU00334_6_SESS_U00334_6_0_0,U00334,SESS_U00334_6_0,2026-06-07 08:42:00,cookware set under 50 dollars,5,ai_semantic,8,199.5,0.6148999929428101
SU00334_6_SESS_U00334_6_0_1,U00334,SESS_U00334_6_0,2026-06-07 22:11:00,ceramic knife set for my mom,6,ai_semantic,8,147.4,0.7397000193595886
SU00334_6_SESS_U00334_6_0_2,U00334,SESS_U00334_6_0,2026-06-07 13:08:00,cheap running shoes,3,ai_semantic,8,152.9,0.7685999870300293
SU00336_6_SESS_U00336_6_0_0,U00336,SESS_U00336_6_0,2026-06-07 09:53:00,best hoodie for wniter,4,legacy,8,53.7,0.5479
SU00336_6_SESS_U00336_6_0_1,U00336,SESS_U00336_6_0,2026-06-07 09:06:00,somthing for my mom,4,legacy,8,104.0,0.5335
SU00338_6_SESS_U00338_6_0_0,U00338,SESS_U00338_6_0,2026-06-07 22:14:00,somthign for gym,3,legacy,8,85.9,0.592
SU00341_6_SESS_U00341_6_0_0,U00341,SESS_U00341_6_0,2026-06-07 13:54:00,fleece pullover lightwieght,3,ai_semantic,8,122.1,0.7738000154495239
SU00342_6_SESS_U00342_6_0_0,U00342,SESS_U00342_6_0,2026-06-07 11:05:00,somthing for the office,4,legacy,8,73.1,0.5905
SU00345_6_SESS_U00345_6_0_0,U00345,SESS_U00345_6_0,2026-06-07 15:56:00,somthign for camping,3,legacy,8,73.0,0.5621
SU00345_6_SESS_U00345_6_0_1,U00345,SESS_U00345_6_0,2026-06-07 09:36:00,portbale camp stove,3,legacy,6,97.7,0.5254
SU00346_6_SESS_U00346_6_0_0,U00346,SESS_U00346_6_0,2026-06-07 14:15:00,cheap candle,2,ai_semantic,8,158.0,0.699400007724762
SU00346_6_SESS_U00346_6_0_1,U00346,SESS_U00346_6_0,2026-06-07 09:07:00,somthing for rain,3,ai_semantic,8,152.3,0.5149999856948853
SU00346_6_SESS_U00346_6_0_2,U00346,SESS_U00346_6_0,2026-06-07 22:37:00,cheap fleece pullover,3,ai_semantic,8,174.9,0.8676000237464905
SU00346_6_SESS_U00346_6_1_0,U00346,SESS_U00346_6_1,2026-06-07 18:53:00,somthing for a gift,4,ai_semantic,8,183.4,0.38440001010894775
SU00355_6_SESS_U00355_6_0_0,U00355,SESS_U00355_6_0,2026-06-07 14:34:00,high-top cleast,2,legacy,6,79.7,0.5918
SU00355_6_SESS_U00355_6_0_1,U00355,SESS_U00355_6_0,2026-06-07 10:41:00,loafers under 50 dollars,4,legacy,6,103.1,0.5752
SU00358_6_SESS_U00358_6_0_0,U00358,SESS_U00358_6_0,2026-06-07 21:00:00,steel coffee maker,3,ai_semantic,8,180.7,0.6948000192642212
SU00361_6_SESS_U00361_6_0_0,U00361,SESS_U00361_6_0,2026-06-07 12:34:00,sneakers under 50 dollars,4,ai_semantic,8,162.7,0.6071000099182129
SU00361_6_SESS_U00361_6_1_0,U00361,SESS_U00361_6_1,2026-06-07 17:58:00,hoodie moisturew-icking,2,ai_semantic,8,92.5,0.7972999811172485
SU00362_6_SESS_U00362_6_0_0,U00362,SESS_U00362_6_0,2026-06-07 13:35:00,gift beanie,2,legacy,8,79.5,0.5122
SU00364_6_SESS_U00364_6_0_0,U00364,SESS_U00364_6_0,2026-06-07 19:02:00,best loafers for my mom,5,legacy,8,172.8,0.5963
SU00365_6_SESS_U00365_6_0_0,U00365,SESS_U00365_6_0,2026-06-07 14:41:00,best loafers for my mom,5,ai_semantic,8,153.8,0.6004999876022339
